Supermercado,Fecha_extraccion,Categoria,Articulo,Precio
IBERIA,03-09-2025 18:01:08,Abarrotes,LA BARRACA ALBAHACA 12 GR,80.0
IBERIA,03-09-2025 18:01:08,Abarrotes,LA BARRACA ANIS EN GRANO 30 GR,80.0
IBERIA,03-09-2025 18:01:08,Abarrotes,LA BARRACA CANELA EN RAMA 3 UD,80.0
IBERIA,03-09-2025 18:01:08,Abarrotes,LA BARRACA CARDAMOMO GRANO CRISTA 25G,270.0
IBERIA,03-09-2025 18:01:08,Abarrotes,LA BARRACA CHIMICHURRI 49 GR,95.0
IBERIA,03-09-2025 18:01:08,Abarrotes,LA BARRACA CLAVO EN GRANO 26GR,95.0
IBERIA,03-09-2025 18:01:08,Abarrotes,LA BARRACA COMINOS EN GRANO 35 GR,130.0
IBERIA,03-09-2025 18:01:08,Abarrotes,LA BARRACA ENEBRO EN BAYAS 25 GR,65.0
IBERIA,03-09-2025 18:01:08,Abarrotes,LA BARRACA ESTRAGON 14 GR,80.0
IBERIA,03-09-2025 18:01:08,Abarrotes,LA BARRACA GUINDILLAS MOLIDAS 32 GR,80.0
IBERIA,03-09-2025 18:01:08,Abarrotes,LA BARRACA JENGIBRE MOLIDO 40 GR,75.0
IBERIA,03-09-2025 18:01:08,Abarrotes,LA BARRACA LAUREL MOLIDO 33 GR,75.0
IBERIA,03-09-2025 18:01:08,Abarrotes,LA BARRACA NUEZ MOSCADA MOLIDA 42 GR,195.0
IBERIA,03-09-2025 18:01:08,Abarrotes,LA BARRACA OREGANO MOLIDO 26GR,80.0
IBERIA,03-09-2025 18:01:08,Abarrotes,LA BARRACA PEREJIL MOLIDO 35 GR,90.0
IBERIA,03-09-2025 18:01:08,Abarrotes,LA BARRACA PIMENTON PICANTE 38 GR,80.0
IBERIA,03-09-2025 18:01:08,Abarrotes,LA BARRACA PIMIENTA BLANCA EN GRANO 43 G,80.0
IBERIA,03-09-2025 18:01:08,Abarrotes,LA BARRACA PIMIENTA BLANCA MOLIDA 40GR,125.0
IBERIA,03-09-2025 18:01:08,Abarrotes,LA BARRACA PIMIENTA JAMAICA (MADRE CLAVO,80.0
IBERIA,03-09-2025 18:01:08,Abarrotes,LA BARRACA PIMIENTA NEGRA EN GRANO 40 GR,95.0
IBERIA,03-09-2025 18:01:08,Abarrotes,LA BARRACA PIMIENTA NEGRA MOLIDA 40 GR,115.0
IBERIA,03-09-2025 18:01:08,Abarrotes,LA BARRACA ROMERO MOLIDO 24 GR,80.0
IBERIA,03-09-2025 18:01:08,Abarrotes,LA BARRACA SAL DE AJO 78 GR,85.0
IBERIA,03-09-2025 18:01:08,Abarrotes,LA BARRACA SAZONADOR DE PAELLA/37 GR,70.0
IBERIA,03-09-2025 18:01:08,Abarrotes,LA BARRACA SAZONADOR DE PESCADOS 55GR,105.0
IBERIA,03-09-2025 18:01:08,Abarrotes,LA COSTEÑA SALSA VERDE 450G,205.0
IBERIA,03-09-2025 18:01:08,Abarrotes,LA FAMOSA CATCHUP BOT 14OZ,75.0
IBERIA,03-09-2025 18:01:08,Abarrotes,LA FAMOSA CATCHUP LATA 875G #0004,130.0
IBERIA,03-09-2025 18:01:08,Abarrotes,LA FAMOSA GARBANZO 8 OZ,53.0
IBERIA,03-09-2025 18:01:08,Abarrotes,LA FAMOSA GARBANZOS 15 OZ,80.0
IBERIA,03-09-2025 18:01:08,Abarrotes,LA FAMOSA GUANDULES VERDES 15OZ.,110.0
IBERIA,03-09-2025 18:01:08,Abarrotes,LA FAMOSA HAB NEGRA 1KILO REF 1188,185.0
IBERIA,03-09-2025 18:01:08,Abarrotes,LA FAMOSA HAB ROJA 1KILO REF 1190,185.0
IBERIA,03-09-2025 18:01:08,Abarrotes,LA FAMOSA HAB ROJA C/COCO 24/8 OZ,75.0
IBERIA,03-09-2025 18:01:08,Abarrotes,LA FAMOSA HABICHUELA NEGRA COCO 300 GR,130.0
IBERIA,03-09-2025 18:01:08,Abarrotes,LA FAMOSA HABICHUELA NEGRA/COCO 8OZ,75.0
IBERIA,03-09-2025 18:01:08,Abarrotes,LA FAMOSA HABICHUELAS BLANCAS 15 OZ,85.0
IBERIA,03-09-2025 18:01:08,Abarrotes,LA FAMOSA HABICHUELAS NEGRAS 15 OZ,85.0
IBERIA,03-09-2025 18:01:08,Abarrotes,LA FAMOSA HABICHUELAS ROJAS 15 OZ,85.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LA FAMOSA HABICHUELAS ROJAS CON COCO 300,125.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LA FAMOSA HABICHUELAS VERDES 15 OZ,85.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LA FAMOSA LECHE DE COCO 15OZ #0310,135.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LA FAMOSA MAIZ CON COCO 15 OZ,110.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LA FAMOSA MAIZ CON COCO 8 OZ,65.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LA FAMOSA MAIZ DULCE 8 OZ,65.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LA FAMOSA MAIZ DULCE / 425 GRS,100.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LA FAMOSA PASTA DE TOMATE 12 OZ,90.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LA FAMOSA PASTA DE TOMATE 16 0Z,110.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LA FAMOSA PETIT POIS 15 OZ,105.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LA FAMOSA PETIT POIS 8 0Z.,75.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LA FAMOSA PETIT POIS ZANAHORIA 8 0Z,75.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LA FAMOSA PETIT-POIS Y ZANAHORIA 15 OZ,105.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LA FAMOSA SALSA CONDIMENTADA 8 OZ,47.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LA FAMOSA TOMATICOS 24/425 FAMOSA 0316,70.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LA FAMOSA VEG. MIXTO SIN PAPA 8OZ #0451,70.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LA FAMOSA VEGETALES MIXTOS 8 OZ,75.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LA FAMOSA VEGETALES MIXTOS 15 OZ,115.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LA FAMOSA VEGETALES MIXTOS S/PAPA 15 0Z.,115.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LA GAITA ESPUMOSA S/ALCOHOL 75ML.,170.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LA GAITA SIDRA ASTURIANA 4.1 % 0.70L.,150.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LA GAITA SIDRA ROSADA 750 ML,180.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LA GARZA ARROZ 10 LB,450.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LA JOYA ACEITE DE SOYA 64 0Z.,300.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LA LECHERA LEC CONDENSADA 48X403G,125.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LA LEONESA TE MANZANILLA 25 SOB,175.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LA LEONESA TILA FLOR 10 SOB,85.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LA SANJUANERA LECHE 12/900GR,405.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LA SEVILLANA ACEITUNAS 12/16 0Z,90.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LA SEVILLANA ALCAPARRADO C/P 12/16,95.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LA SEVILLANA ALCAPARRADO C/P 24/8,65.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LA SEVILLANA ALCAPARRAS 12/16 0Z.,90.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LASAGNA CHEF BOYARDEE /15 OZ #33254,135.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LAUREL MOLIDO FRASCO 50 GR,75.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LAYS CLASICAS SAL TA CS 110GX16X1,120.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LAYS CLASSIC POTATO CHIPS,360.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LAYS QUESO BLANCO TA CS 110GX16X1,120.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE CHOCO RICA /500 ML #303,57.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE CONDENSADA LA LECHERA 405 GR,120.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE CONDENSADA LATA 395 GR,120.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE DE ALMENDRA C/VAINILLA SILK REF. 0,245.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE DE COCO EN POLVO 12 OZ 12/1,390.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE DE COCO VICTORINA 24/10.5 OZ,85.0
IBERIA,03-09-2025 18:12:21,Abarrotes,"Leche en Polvo Alacta Plus, 1800 g",2100.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE EN POLVO RICA 1000 GR.,585.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE EN POLVO RICA 1500 GR,865.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE EVAPORADA CARNATION 315GR,80.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE EVAPORADA RICA 11.2 OZ,60.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE EVAPORADA RICA 500 ML,80.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE EVAPORADA RICA/265G,45.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE INNOVA 3 400 GR,625.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE LA GRANJA 12/1LT,70.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE LA VAQUITA RICA 1LT.,75.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE LISTAMILK 1LT GRADO A Y D 1,80.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE LISTAMILK PLASTICO 1L,80.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE LISTAMILK RICA 250 ML,25.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE MILEX KINDER FUNDA 800 GRS,815.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE MILEX UHT S/LACTOSA 10/1 LITRO R/1,105.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE NIDO CRECIMIENTO BAJO EN LACTOSA 1600GR,1600.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE NUTRA 125 G REF. 10197216,95.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE NUTRA AVENA 400 G REF. 10197272,195.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE NUTRA CHOCOLATE 400 G REF. 1019721,265.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE NUTRA COOKIES Y CREAM 400 G,265.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE NUTRA JUNIOR FORT 1800 GR,1300.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE NUTRA JUNIOR FORTIFICADA 400 G,345.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE NUTRA MUJER 400 G,385.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE NUTRA POUCH 1800 G,1100.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE NUTRA POUCH 2269 G,1550.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE NUTRA VAINILLA 400 G,265.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE NUTRIBEN INNOVA 1 400 GR,695.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE NUTRIBEN INNOVA 2 400 GR,770.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE NUTRIBEN INNOVA 2 800GR,1600.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE PARMALAT ZYMIL 1 LITRO,95.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE RICA DE ALMENDRA 32 FL 1QT 946 ML,170.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE RICA SIN LACTOSA AL 2% /1 LT PET #,85.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE SIMILAC 1 IMMUNIFY 400 GRS,765.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE SIMILAC 2 IMMUNIFY 400/GRS,775.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHE VAQUITA HORECA LT,75.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHOSA LB,21.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LECHUGA REPOLLADA LB,44.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LENTEJAS DON RODRIGO 800 GRS,145.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LEO MANASUL ADELGAZANTE 10 SOB.,100.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LIBBYS SALCHICHAS VIENNA 5 OZ,75.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LIMON PERSA LB,34.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LIMPIA INODORO DE PRIMERA 2 LITROS,155.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LIMPIA LIQUIDO FABULOSO LAVANDA 1GAL.,270.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LIMPIADOR DE SUPERFICIES QUIMICO D-SCALIN 16OZ,110.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LIMPIADOR DE SUPERFICIES QUIMICO D-SCALIN 32 OZ,165.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LIMPIADOR FABULOSO ALTERNATIVA CLORO PINO 1 G,405.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LIMPIADOR FABULOSO ALTERNATIVO AL CLORO,315.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LINAZA ENTERA EBENEZER,95.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LINAZA ENTERA EBENEZER 16 OZ,185.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LINDA CACHUP 14 ONZ (DOY PACK),75.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LINDA CATCHUP 1 KL.,130.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LINDA CATCHUP VIDRIO 14 OZ.,75.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LINDA GARBANZOS COCIDOS 15 OZ.,65.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LINDA GUANDULES VERDES 15 OZ.,95.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LINDA GUANDULES VERDES 8 OZ,53.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LINDA HABICHUELAS BLANCAS 15 OZ.,70.0
IBERIA,03-09-2025 18:12:21,Abarrotes,LINDA HABICHUELAS NEGRAS 15 OZ.,65.0
IBERIA,03-09-2025 18:23:40,Abarrotes,LINDA HABICHUELAS ROJAS 8 OZ.,43.0
IBERIA,03-09-2025 18:23:40,Abarrotes,LINDA HABICHUELAS ROJAS 15 OZ.,65.0
IBERIA,03-09-2025 18:23:40,Abarrotes,LINDA MAIZ DULCE 15 OZ.,90.0
IBERIA,03-09-2025 18:23:40,Abarrotes,LINDA NECTAR DE PERA 10.5 OZ,31.0
IBERIA,03-09-2025 18:23:40,Abarrotes,LINDA PASTA DE TOMATE 12 OZ.,80.0
IBERIA,03-09-2025 18:23:40,Abarrotes,LINDA PASTA DE TOMATE 1KL,210.0
IBERIA,03-09-2025 18:23:40,Abarrotes,LINDA PASTA DE TOMATE 8 0Z,65.0
IBERIA,03-09-2025 18:23:40,Abarrotes,LINDA PETIT POIS 15 OZ.,90.0
IBERIA,03-09-2025 18:23:40,Abarrotes,LINDA PETIT POIS 8 0Z.,60.0
IBERIA,03-09-2025 18:23:40,Abarrotes,LINDA SALSA DE TOMATE COND. 8 OZ.,44.0
IBERIA,03-09-2025 18:23:40,Abarrotes,LINDA SALSA PARA PIZZA 15 OZ,70.0
IBERIA,03-09-2025 18:23:40,Abarrotes,LINDA VEGETALES MIXTOS 16 OZ.,95.0
IBERIA,03-09-2025 18:23:40,Abarrotes,LISTAMILK LECHE LIQUIDA 1.5 LT,95.0
IBERIA,03-09-2025 18:23:40,Abarrotes,LOPEZ MERCIER VINO BLANCO 750ML,195.0
IBERIA,03-09-2025 18:23:40,Abarrotes,LOPEZ MERCIER VINO TINTO 750ML,295.0
IBERIA,03-09-2025 18:23:40,Abarrotes,LOS CANDILES VINO BLANCO 750ML,195.0
IBERIA,03-09-2025 18:23:40,Abarrotes,LOS CANDILES VINO TINTO 750ML.,230.0
IBERIA,03-09-2025 18:23:40,Abarrotes,LUSTRA MUEBLE VAINILLA 250ML VIRGINIA,135.0
IBERIA,03-09-2025 18:23:40,Abarrotes,LUSTRAMUEBLES VIRGINIA LAVANDA 250 ML,135.0
IBERIA,03-09-2025 18:23:40,Abarrotes,M.O. PICKLES WHOLE MO 12/16OZ,125.0
IBERIA,03-09-2025 18:23:40,Abarrotes,M1 GOLD ARLA LECHE INFANTIL 360G,765.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MACARONES Y QUESO BLANCO DEL CESAR,38.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MACARRON RAYADO RIGATONI GALLO 450 GR,110.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MAGGI CALDO DE POLLO 24X48 TAB. 11G,335.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MAGGI CALDO GALLINITA 40 12X10GR,90.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MAGGI CALDO POLLO TABLETA 11G,95.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MAGGI MI SABOR CALDO DE GALLINA,320.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MAGGI SAZON COMPLETO 110G,51.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MAGGI SAZON COMPLETO 180 GR,65.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MAGGI SAZON COMPLETO 24X280G N1 DO,75.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MAGGI SAZON NATURISIMO 260G,95.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MAGGI SAZONADOR NATURISIMO 48X180G N2 DO,90.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MAGGI SOPA GALLINA CRIOLLA R/8701582,36.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MAGIC SIDRA ESPU.COCTEL AZUL (BLUE) 75CL,195.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MAGIC SIDRA ESPU.UVA ROJA (RED GRAPE) 75 CL,195.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MAGIC SIDRA ESPUMOSA MIX D/FRUTA 75CL,195.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MAGIC SIDRA ESPUMOSA DE MANZANA (APPLE) 75CL,195.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MAGIC SIDRA ESPUMOSA FRESA (STRAWBERRY) 75 CL,195.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MAGIC SIDRA ESPUMOSA PD SP CRIC 75CL,195.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MAGIC SIDRA ESPUMOSA UVA BLANCA (WHITE GRAPE),195.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MAGIC SIDRA PEACH SPARKLING 12X75CL S/AL,195.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MAICENA INTEGRAL 12 ONZ #21,50.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MAICENA INTEGRAL DE MAIZ 16 OZ,90.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MAICERA HARINA EXTRAFINA 12 OZ,46.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MAIZ CON COCO 12/1 KILO LA FAMOSA,210.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MAIZENA DURYEA ORIGINAL 425G,105.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MAIZENA FEC MAIZ SABOR CHOCOLATE 90G,80.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MAIZENA FEC MAIZ SABOR FRESA 94G,80.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MALAGUETA ESPECIAS DE ORIENTE /56 GRS,110.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MALAGUETA MOLIDA F/66GR,75.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MALTA HYPERMALT LIGHT LATA 330 ML,46.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MALTA INDIA BOTELLA VIDRIO SIXPACK,47.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MALTA INDIA ENV. PLASTICO 8 ONZ.,28.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MALTA MORENA PET 8 OZ.,30.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MAMA GUANDULES CON COCO 15 OZ,105.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MAMA GUANDULES VERDES 15 OZ,65.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MAMA GUANDULES VERDES PEQ. 8OZ,46.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MAMA HABICHUELAS NEGRAS 15 OZ,65.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MAMA HABICHUELAS NEGRAS 5 OZ,44.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MAMA HABICHUELAS ROJAS 15 OZ,60.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MAMA HABICHUELAS ROJAS 5 OZ.,41.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MAMA LECHE DE COCO 10.5 OZ,72.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MAMA MAIZ DULCE 15 OZ,70.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MAMA MAIZ DULCE 8OZ 24/1,51.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MANGO GOTA DE ORO,20.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MANI SIN SAL 4 OZ SEMILLAS DEL ESTE,55.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MANI SIN SAL 7 OZ. SEMILLAS DEL ESTE,105.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MANICERO ACEITE 128 OZ,660.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MANTEQUILLA LA VAQUITA RICA 1 LB,260.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MANTEQUILLA PASTEURIZADA SOSUA 1 L,310.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MANTEQUILLA PRESIDENT CON SAL 250G,430.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MANTEQUILLA PRESIDENT SIN SAL 250G,440.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MANZANA FUJI LB,115.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MANZANA GOLDEN LB,115.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MANZANA ROJA #100 LB,85.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MANZANA ROJA #113 LB,90.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MANZANA ROJA #64 LB,95.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MANZANA ROJA #72 LB,95.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MANZANA ROJA #80 LB,80.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MANZANA ROJA #88,80.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MANZANA VERDE LB,120.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MANZANAS GALA LB,110.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MARGARINA DORINA 1 LB,155.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MARGARINA DORINA 3 LBS,410.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MARGARINA DORINA LIGHT 1 LB,155.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MARGARINA MANICERA 1 LB,110.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MARGARINA MANICERA 1/2 LB,65.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MARGARINA MANICERA 5 LBS,425.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MARGARINA MANICERA SABOR OLIVA 1 LIB,110.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MARIA TORTILLAS DE HARINA DE TRIGO 10 UD,75.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MARIA TORTILLAS DE HARINA DE TRIGO 8 UD,105.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MARIA TORTILLAS FOR WRAPS INTEGRAL 5 UD,105.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MAYONESA CONSTANZA TARRO 15 OZ,115.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MAYONESA EL COCINERO 1/2 GL.,355.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MAYONESA EL COCINERO 10 OZ. REF. 1009303,80.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MAYONESA EL COCINERO 12.42 OZ,90.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MAYONESA MANICERA CON DISPENSADOR 12.4 OZ,110.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MAYONESA MANICERA PET 10 OZS. REF. 10094,100.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MAYONESA MANICERA PET 16 OZS. REF. 10094,110.0
IBERIA,03-09-2025 18:23:40,Abarrotes,MAZOLA ACEITE CANOLA 64 OZ,380.0
IBERIA,03-09-2025 18:34:53,Abarrotes,MAZOLA ACEITE MAIZ 64 OZ,400.0
IBERIA,03-09-2025 18:34:53,Abarrotes,MELON MELYSOL,80.0
IBERIA,03-09-2025 18:34:53,Abarrotes,MERMELADA DE FRESA TAINA / 20 0Z.,375.0
IBERIA,03-09-2025 18:34:53,Abarrotes,MERMELADA DIETETICA DE PIÑA TAINA /20 OZ,390.0
IBERIA,03-09-2025 18:34:53,Abarrotes,MI GUSTO GUANDULES 8 OZ,39.0
IBERIA,03-09-2025 18:34:53,Abarrotes,MILANO CODITOS 400 GRS,35.0
IBERIA,03-09-2025 18:34:53,Abarrotes,MILANO ESPAGHETTI 20/400GR,40.0
IBERIA,03-09-2025 18:34:53,Abarrotes,MILANO ESPIRALES 20/350 G,40.0
IBERIA,03-09-2025 18:34:53,Abarrotes,MILANO ESPIRALES MIXTOS 20/350GR,35.0
IBERIA,03-09-2025 18:34:53,Abarrotes,MILANO FIDEOS CORTADOS 400 GR,35.0
IBERIA,03-09-2025 18:34:53,Abarrotes,MILANO FIDEOS GRUESOS 350 GR,41.0
IBERIA,03-09-2025 18:34:53,Abarrotes,MILANO HARINA 2 LB,75.0
IBERIA,03-09-2025 18:34:53,Abarrotes,MILANO HARINA 5 LB,180.0
IBERIA,03-09-2025 18:34:53,Abarrotes,MILANO LASAGNA 250 GRS,70.0
IBERIA,03-09-2025 18:34:53,Abarrotes,MILANO LINGUINI 400 GR,41.0
IBERIA,03-09-2025 18:34:53,Abarrotes,MILANO MOSTACHOLIS 400 GR,35.0
IBERIA,03-09-2025 18:34:53,Abarrotes,MILEX CLASICA FUNDA 1500 GRS,1450.0
IBERIA,03-09-2025 18:34:53,Abarrotes,MILEX EN POLVO KINDER GOLD 360GR,645.0
